model,image,precision,recall,f1,mean_iou,true_pos,false_pos,false_neg
RGB-augment,img5559,0.043478260869565216,0.3333333333333333,0.07692307692307691,0.6847193657358015,1,22,2
RGB-augment,img5566,0.7272727272727273,0.6153846153846154,0.6666666666666667,0.7730244171729896,8,3,5
RGB-augment,img5571,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.8240250244823321,8,3,1
RGB-augment,img5580,0.6666666666666666,1.0,0.8,0.8556608463477355,8,4,0
RGB-augment,img5582,0.7419354838709677,0.6052631578947368,0.6666666666666666,0.8231064366085401,23,8,15
RGB-augment,img5597,0.9636363636363636,0.8833333333333333,0.9217391304347826,0.866950077533168,53,2,7
RGB-augment,img5608,1.0,1.0,1.0,0.8458650617395653,1,0,0
RGB-augment,img5614,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.8816091826649525,52,1,1
RGB-augment,img5616,0.9302325581395349,0.8,0.8602150537634408,0.8455811104164651,40,3,10
RGB-augment,img5618,0.8805970149253731,0.921875,0.9007633587786259,0.87589821936559,59,8,5
RGB-augment,img5625,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img563,1.0,1.0,1.0,0.8750651937569115,15,0,0
RGB-augment,img5642,0.0,0.0,0.0,0.0,0,16,1
RGB-augment,img565,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8736611157711968,32,4,4
RGB-augment,img5658,0.3,0.8571428571428571,0.4444444444444444,0.7709230259789401,6,14,1
RGB-augment,img5668,0.41935483870967744,0.6190476190476191,0.5,0.7640475776308915,13,18,8
RGB-augment,img5676,0.9803921568627451,0.78125,0.8695652173913042,0.832369799723459,50,1,14
RGB-augment,img5678,0.7647058823529411,0.6842105263157895,0.7222222222222222,0.8844794753711263,13,4,6
RGB-augment,img5687,0.7142857142857143,0.9375,0.8108108108108109,0.864542138189798,15,6,1
RGB-augment,img5705,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img5714,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img572,0.9555555555555556,0.9148936170212766,0.9347826086956522,0.8760946042447401,43,2,4
RGB-augment,img5741,0.8235294117647058,0.6829268292682927,0.7466666666666667,0.8233020061401861,28,6,13
RGB-augment,img5755,0.9795918367346939,0.8888888888888888,0.9320388349514563,0.852625004234257,48,1,6
RGB-augment,img5756,0.6,0.5,0.5454545454545454,0.8795996565982197,3,2,3
RGB-augment,img5765,0.25,1.0,0.4,0.5686746002366204,1,3,0
RGB-augment,img5766,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.8114503485301018,4,5,2
RGB-augment,img5780,0.3333333333333333,1.0,0.5,0.5927772422021517,1,2,0
RGB-augment,img5781,0.5,0.6666666666666666,0.5714285714285715,0.8794956796113189,2,2,1
RGB-augment,img5790,0.9444444444444444,0.8947368421052632,0.918918918918919,0.8700250009577571,34,2,4
RGB-augment,img5800,0.8,0.4,0.5333333333333333,0.8260443075255581,4,1,6
RGB-augment,img5802,0.14285714285714285,0.25,0.18181818181818182,0.8063481505412595,1,6,3
RGB-augment,img5806,1.0,1.0,1.0,0.8847506266049195,1,0,0
RGB-augment,img5807,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.8835163835529141,5,4,2
RGB-augment,img5809,0.7857142857142857,1.0,0.88,0.8470333024677875,11,3,0
RGB-augment,img5813,0.7666666666666667,0.8214285714285714,0.793103448275862,0.8087041511194084,23,7,5
RGB-augment,img5818,0.45454545454545453,1.0,0.625,0.818821018910673,5,6,0
RGB-augment,img5819,1.0,0.8666666666666667,0.9285714285714286,0.8326780189285834,13,0,2
RGB-augment,img5820,0.8648648648648649,1.0,0.927536231884058,0.8568120658446731,32,5,0
RGB-augment,img5851,0.875,0.9333333333333333,0.9032258064516129,0.8683761978698453,42,6,3
RGB-augment,img5860,1.0,1.0,1.0,0.9606475771213177,1,0,0
RGB-augment,img5866,0.8823529411764706,0.8490566037735849,0.8653846153846154,0.8795237385186747,45,6,8
RGB-augment,img5869,0.875,0.8571428571428571,0.8659793814432989,0.8949513995618241,42,6,7
RGB-augment,img5878,0.36363636363636365,1.0,0.5333333333333333,0.8526080013665749,4,7,0
RGB-augment,img5880,0.25,0.4,0.3076923076923077,0.8808770583168927,2,6,3
RGB-augment,img5885,1.0,1.0,1.0,0.9018723559962688,1,0,0
RGB-augment,img5895,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8270533838025648,18,3,3
RGB-augment,img5898,1.0,1.0,1.0,0.8098914638578569,6,0,0
RGB-augment,img5901,0.625,0.7142857142857143,0.6666666666666666,0.7276179028904121,10,6,4
RGB-augment,img5909,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.8496980089249082,15,4,2
RGB-augment,img591,0.9210526315789473,0.875,0.8974358974358975,0.8474234781789296,35,3,5
RGB-augment,img5910,0.8571428571428571,0.9473684210526315,0.9,0.8575975169341672,18,3,1
RGB-augment,img5919,0.75,0.8571428571428571,0.7999999999999999,0.8652621859798405,6,2,1
RGB-augment,img592,0.8780487804878049,0.9,0.888888888888889,0.8185460185728141,36,5,4
RGB-augment,img5932,0.9555555555555556,0.9347826086956522,0.945054945054945,0.872193069153942,43,2,3
RGB-augment,img5943,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img595,1.0,1.0,1.0,0.8984431245191858,3,0,0
RGB-augment,img5953,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img5957,0.29411764705882354,0.7142857142857143,0.4166666666666667,0.8273982990723546,5,12,2
RGB-augment,img5964,0.6470588235294118,0.5945945945945946,0.619718309859155,0.8051075181672315,22,12,15
RGB-augment,img5965,0.7741935483870968,0.6857142857142857,0.7272727272727272,0.8374604012827488,24,7,11
RGB-augment,img5966,0.5454545454545454,0.6923076923076923,0.6101694915254238,0.7813721252149866,18,15,8
RGB-augment,img5973,0.8888888888888888,0.7619047619047619,0.8205128205128205,0.8434965294544777,16,2,5
RGB-augment,img5988,0.9230769230769231,0.8571428571428571,0.888888888888889,0.8298773449679785,12,1,2
RGB-augment,img599,0.0,0.0,0.0,0.0,0,2,7
RGB-augment,img6002,1.0,0.8571428571428571,0.923076923076923,0.8772061095730318,6,0,1
RGB-augment,img6006,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8495498344150423,11,1,1
RGB-augment,img6013,0.9545454545454546,0.8076923076923077,0.875,0.8077971647722958,21,1,5
RGB-augment,img6015,0.9333333333333333,1.0,0.9655172413793104,0.9001187054351439,28,2,0
RGB-augment,img603,0.2,1.0,0.33333333333333337,0.6949651409370665,1,4,0
RGB-augment,img6035,0.4,0.5,0.4444444444444445,0.8315867756887297,2,3,2
RGB-augment,img6045,0.782608695652174,0.782608695652174,0.782608695652174,0.8640735653450887,36,10,10
RGB-augment,img605,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img6055,0.0,0.0,0.0,0.0,0,3,1
RGB-augment,img6056,0.75,1.0,0.8571428571428571,0.8830429240430931,3,1,0
RGB-augment,img606,1.0,0.6666666666666666,0.8,0.7515696716293436,4,0,2
RGB-augment,img6062,0.9393939393939394,0.96875,0.9538461538461539,0.8878410036770058,31,2,1
RGB-augment,img607,0.8,0.8888888888888888,0.8421052631578948,0.8173626528957363,8,2,1
RGB-augment,img6077,0.8095238095238095,0.918918918918919,0.860759493670886,0.8118626055505678,34,8,3
RGB-augment,img6081,0.0,0.0,0.0,0.0,0,4,0
RGB-augment,img6083,0.6,1.0,0.7499999999999999,0.8487693082258708,3,2,0
RGB-augment,img6084,1.0,1.0,1.0,0.9305414702086333,4,0,0
RGB-augment,img6089,0.9230769230769231,0.9056603773584906,0.9142857142857143,0.8759835818427382,48,4,5
RGB-augment,img6092,0.9130434782608695,0.9545454545454546,0.9333333333333332,0.8549395342432321,42,4,2
RGB-augment,img6097,1.0,1.0,1.0,0.94512689387039,1,0,0
RGB-augment,img6103,0.9,0.9152542372881356,0.9075630252100839,0.8530304051852617,54,6,5
RGB-augment,img611,0.8235294117647058,0.875,0.8484848484848485,0.8279518430611705,14,3,2
RGB-augment,img6119,0.42857142857142855,1.0,0.6,0.7874962374251901,3,4,0
RGB-augment,img612,1.0,1.0,1.0,0.8183829236742215,5,0,0
RGB-augment,img6131,0.058823529411764705,0.09090909090909091,0.07142857142857142,0.8727499477625866,1,16,10
RGB-augment,img6146,0.9117647058823529,0.8732394366197183,0.8920863309352517,0.8404859288543134,62,6,9
RGB-augment,img6153,0.7567567567567568,0.7567567567567568,0.7567567567567567,0.8566216289328132,28,9,9
RGB-augment,img6160,0.3333333333333333,1.0,0.5,0.8181701131795607,2,4,0
RGB-augment,img6165,1.0,0.92,0.9583333333333334,0.8411737532421806,46,0,4
RGB-augment,img6168,0.9215686274509803,0.7966101694915254,0.8545454545454545,0.8130282676164952,47,4,12
RGB-augment,img618,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8466621636501889,25,2,2
RGB-augment,img6182,0.75,0.6923076923076923,0.7199999999999999,0.851856347260945,18,6,8
RGB-augment,img6189,0.5,0.2,0.28571428571428575,0.8390750051530035,1,1,4
RGB-augment,img6191,0.6,1.0,0.7499999999999999,0.7397506147174453,3,2,0
RGB-augment,img6208,0.0,0.0,0.0,0.0,0,4,1
RGB-augment,img6222,1.0,1.0,1.0,0.906051181578503,6,0,0
RGB-augment,img6223,1.0,1.0,1.0,0.8441996144996282,11,0,0
RGB-augment,img6225,0.75,0.875,0.8076923076923077,0.7869235400724276,21,7,3
RGB-augment,img6230,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.869303366235836,30,6,6
RGB-augment,img6233,0.8666666666666667,0.8297872340425532,0.8478260869565217,0.8691914263164188,39,6,8
RGB-augment,img6234,0.0,0.0,0.0,0.0,0,6,9
RGB-augment,img6239,0.6666666666666666,1.0,0.8,0.8633365700602589,2,1,0
RGB-augment,img6241,0.9454545454545454,0.896551724137931,0.920353982300885,0.862405856365773,52,3,6
RGB-augment,img6248,0.8775510204081632,0.9148936170212766,0.8958333333333333,0.8644517835663275,43,6,4
RGB-augment,img625,0.9375,0.8823529411764706,0.9090909090909091,0.8846260510877556,15,1,2
RGB-augment,img6251,0.92,0.8518518518518519,0.8846153846153846,0.8587667163932996,23,2,4
RGB-augment,img6259,0.9090909090909091,0.8695652173913043,0.888888888888889,0.8619060440735637,20,2,3
RGB-augment,img626,0.9375,0.8823529411764706,0.9090909090909091,0.8719345600176758,30,2,4
RGB-augment,img6266,0.5,0.6666666666666666,0.5714285714285715,0.8085368502068292,2,2,1
RGB-augment,img6276,0.6666666666666666,0.6153846153846154,0.64,0.7906716030695442,24,12,15
RGB-augment,img6293,0.0,0.0,0.0,0.0,0,3,1
RGB-augment,img630,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.8481844829236749,64,2,2
RGB-augment,img6302,0.975,0.9285714285714286,0.951219512195122,0.8645871778945392,39,1,3
RGB-augment,img6309,0.8297872340425532,0.8478260869565217,0.8387096774193549,0.8604914157590006,39,8,7
RGB-augment,img6311,0.9411764705882353,0.9142857142857143,0.9275362318840579,0.8426869978076648,32,2,3
RGB-augment,img6320,0.9607843137254902,0.9423076923076923,0.9514563106796117,0.8720289591344037,49,2,3
RGB-augment,img6325,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8694890573625595,34,5,5
RGB-augment,img6328,0.8717948717948718,0.9444444444444444,0.9066666666666667,0.8523243808481183,34,5,2
RGB-augment,img6329,0.96,0.8571428571428571,0.9056603773584904,0.8275815072287331,24,1,4
RGB-augment,img6346,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img6348,1.0,0.5,0.6666666666666666,0.6037649433146675,1,0,1
RGB-augment,img6353,0.0,0.0,0.0,0.0,0,0,1
RGB-augment,img6356,0.0,0.0,0.0,0.0,0,5,3
RGB-augment,img6358,0.5,0.25,0.3333333333333333,0.8213915901570431,1,1,3
RGB-augment,img6363,0.5,0.42857142857142855,0.4615384615384615,0.8277457776274518,3,3,4
RGB-augment,img6377,1.0,1.0,1.0,0.7745615875958073,6,0,0
RGB-augment,img6378,1.0,1.0,1.0,0.6461549171880645,1,0,0
RGB-augment,img6392,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img6396,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img6400,0.9230769230769231,0.7058823529411765,0.8000000000000002,0.8202146116112715,12,1,5
RGB-augment,img643,1.0,0.975609756097561,0.9876543209876543,0.8819124478964951,40,0,1
RGB-augment,img653,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8237789723980663,18,1,1
RGB-augment,img659,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.7759156399112207,20,2,2
RGB-augment,img675,0.0,0.0,0.0,0.0,0,2,1
RGB-augment,img677,0.625,0.7142857142857143,0.6666666666666666,0.8533798900902066,10,6,4
RGB-augment,img686,1.0,0.9722222222222222,0.9859154929577464,0.8346251620121569,35,0,1
RGB-augment,img687,1.0,0.9375,0.967741935483871,0.8625345430827694,30,0,2
RGB-augment,img694,0.8787878787878788,0.7837837837837838,0.8285714285714285,0.8220080014219249,29,4,8
RGB-augment,img697,1.0,1.0,1.0,0.8630771578178937,55,0,0
RGB-augment,img718,0.7647058823529411,0.7222222222222222,0.7428571428571428,0.8144803157906135,13,4,5
RGB-augment,img753,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.8538564068854579,35,2,2
RGB-augment,img756,0.9444444444444444,1.0,0.9714285714285714,0.8981346792722761,17,1,0
RGB-augment,img772,0.0,0.0,0.0,0.0,0,4,0
RGB-augment,img781,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8153483157649172,12,2,2
RGB-augment,img793,0.851063829787234,0.9090909090909091,0.8791208791208791,0.8449803610328177,40,7,4
RGB-augment,img803,0.0,0.0,0.0,0.0,0,1,0
RGB-augment,img807,0.5,1.0,0.6666666666666666,0.9562300636794648,1,1,0
RGB-augment,img813,0.5,0.42857142857142855,0.4615384615384615,0.7242814623123993,3,3,4
RGB-augment,img820,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.8650436510255923,32,3,3
RGB-augment,img821,0.75,0.8571428571428571,0.7999999999999999,0.8479924620146606,18,6,3
RGB-augment,img826,0.95,0.8636363636363636,0.9047619047619048,0.8636809422245841,19,1,3
RGB-augment,img828,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img840,1.0,1.0,1.0,0.8601036497473099,16,0,0
RGB-augment,img846,0.7142857142857143,0.9090909090909091,0.8,0.8451886108941528,20,8,2
RGB-augment,img852,0.8571428571428571,0.6666666666666666,0.75,0.7417161560897337,6,1,3
RGB-augment,img854,1.0,1.0,1.0,0.873575914378524,7,0,0
RGB-augment,img869,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img879,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.7434546901227375,11,7,2
RGB-augment,img88,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.8320907563233486,10,4,8
RGB-augment,img884,0.9111111111111111,0.9534883720930233,0.9318181818181819,0.8569067431056362,41,4,2
RGB-augment,img892,0.8,0.8888888888888888,0.8421052631578948,0.8651150507788676,16,4,2
RGB-augment,img893,0.5,0.3684210526315789,0.4242424242424242,0.7411345675981172,7,7,12
RGB-augment,img894,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img896,0.9090909090909091,1.0,0.9523809523809523,0.8611915317878674,10,1,0
RGB-augment,img902,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img904,0.8260869565217391,0.95,0.8837209302325583,0.8415491084416304,19,4,1
RGB-augment,img911,0.9111111111111111,0.9318181818181818,0.9213483146067416,0.8664907802544897,41,4,3
RGB-augment,img913,0.9,0.9473684210526315,0.9230769230769231,0.8611484925359871,36,4,2
RGB-augment,img916,0.42857142857142855,0.5,0.4615384615384615,0.8826715828836039,3,4,3
RGB-augment,img917,0.9473684210526315,0.9,0.9230769230769231,0.8253332980095665,18,1,2
RGB-augment,img920,1.0,0.95,0.9743589743589743,0.8424605745950579,19,0,1
RGB-augment,img927,0.9117647058823529,0.8157894736842105,0.861111111111111,0.8096320185283803,31,3,7
RGB-augment,img935,0.0,0.0,0.0,0.0,0,0,0
RGB-augment,img951,0.9523809523809523,0.9302325581395349,0.9411764705882352,0.8738087023478668,40,2,3
RGB-augment,img957,0.95,0.8837209302325582,0.9156626506024096,0.8971763594342036,38,2,5
RGB-augment,img959,0.3125,0.625,0.4166666666666667,0.8618146624635117,5,11,3
RGB-augment,img960,0.25,0.3333333333333333,0.28571428571428575,0.5769731630778997,1,3,2
RGB-augment,img966,0.9193548387096774,0.9193548387096774,0.9193548387096774,0.8277066640836415,57,5,5
RGB-augment,img979,1.0,0.88,0.9361702127659575,0.8575985340816001,22,0,3
RGB-augment,img980,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8265602579994418,26,5,5
RGB-augment,img981,0.875,0.7,0.7777777777777777,0.8714120188518102,7,1,3
RGB-augment,img991,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.8547311438674822,19,3,2
RGB-augment,img994,0.9354838709677419,0.8529411764705882,0.8923076923076922,0.868077152186141,29,2,5
RGB-origin,img1002,0.0,0.0,0.0,0.0,0,1,0
RGB-origin,img1006,1.0,0.7142857142857143,0.8333333333333333,0.8738393978140633,15,0,6
RGB-origin,img1007,0.9666666666666667,0.8529411764705882,0.90625,0.8259279149674953,29,1,5
RGB-origin,img1015,0.9444444444444444,0.8292682926829268,0.883116883116883,0.813303133248947,34,2,7
RGB-origin,img1016,0.9318181818181818,0.9534883720930233,0.942528735632184,0.8386365720897752,41,3,2
RGB-origin,img1025,0.6470588235294118,0.3793103448275862,0.4782608695652174,0.8748118947124808,11,6,18
RGB-origin,img1038,0.0,0.0,0.0,0.0,0,2,3
RGB-origin,img1041,0.95,0.9743589743589743,0.9620253164556962,0.8605573079375081,38,2,1
RGB-origin,img1042,0.9743589743589743,0.8444444444444444,0.9047619047619048,0.8729567963538671,38,1,7
RGB-origin,img1051,1.0,0.9047619047619048,0.9500000000000001,0.8755933562622065,19,0,2
RGB-origin,img1061,0.8051948051948052,0.775,0.7898089171974523,0.8466421601136968,62,15,18
RGB-origin,img1062,0.9354838709677419,0.8285714285714286,0.8787878787878788,0.8573131271831225,58,4,12
RGB-origin,img107,0.9047619047619048,0.95,0.9268292682926829,0.8942050405846764,19,2,1
RGB-origin,img1075,0.875,0.875,0.875,0.8442806149585946,35,5,5
RGB-origin,img1082,0.9393939393939394,0.9117647058823529,0.9253731343283583,0.8345558253005689,62,4,6
RGB-origin,img1086,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.8741426707822234,34,1,2
RGB-origin,img1090,0.7619047619047619,0.7272727272727273,0.7441860465116279,0.7877874038945474,16,5,6
RGB-origin,img1097,0.9347826086956522,0.9148936170212766,0.924731182795699,0.852579783664535,43,3,4
RGB-origin,img1098,0.9591836734693877,0.9215686274509803,0.9400000000000001,0.8727402298587825,47,2,4
RGB-origin,img1103,0.5714285714285714,1.0,0.7272727272727273,0.8512984387246396,4,3,0
RGB-origin,img1104,0.9,0.9,0.9,0.813212011327731,9,1,1
RGB-origin,img1105,0.9830508474576272,0.90625,0.943089430894309,0.8469871048233166,58,1,6
RGB-origin,img1107,1.0,1.0,1.0,0.831612515571287,55,0,0
RGB-origin,img1111,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8475055712340088,15,3,3
RGB-origin,img1115,0.8571428571428571,0.631578947368421,0.7272727272727273,0.839575868281643,12,2,7
RGB-origin,img1117,0.7857142857142857,0.673469387755102,0.7252747252747253,0.8083106093316337,33,9,16
RGB-origin,img1118,0.9487179487179487,0.8043478260869565,0.8705882352941177,0.8004430767417251,37,2,9
RGB-origin,img1119,0.75,0.6923076923076923,0.7199999999999999,0.8320077872408288,36,12,16
RGB-origin,img1124,0.9423076923076923,0.9245283018867925,0.9333333333333333,0.8541659055141527,49,3,4
RGB-origin,img1126,0.9454545454545454,0.8387096774193549,0.8888888888888888,0.8590437804239488,52,3,10
RGB-origin,img1127,0.9,0.8307692307692308,0.8640000000000001,0.8250094625820593,54,6,11
RGB-origin,img1129,0.8571428571428571,0.72,0.782608695652174,0.8659119600096954,18,3,7
RGB-origin,img113,1.0,0.9615384615384616,0.9803921568627451,0.8671871784697548,50,0,2
RGB-origin,img1131,0.0,0.0,0.0,0.0,0,0,1
RGB-origin,img1134,0.9074074074074074,0.8448275862068966,0.875,0.8496768234963815,49,5,9
RGB-origin,img1149,0.8378378378378378,0.8611111111111112,0.8493150684931507,0.8443080963792837,31,6,5
RGB-origin,img1176,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.8575635216399806,10,3,1
RGB-origin,img1179,0.625,0.6818181818181818,0.6521739130434783,0.8439929928744117,15,9,7
RGB-origin,img118,0.92,0.8846153846153846,0.9019607843137256,0.8300935334325921,23,2,3
RGB-origin,img1210,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8627203378615729,39,3,3
RGB-origin,img1211,0.9705882352941176,0.8048780487804879,0.8800000000000001,0.8823285297491256,33,1,8
RGB-origin,img1215,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.7525853351922354,25,3,5
RGB-origin,img1223,0.9230769230769231,0.8695652173913043,0.8955223880597014,0.8506654942947982,60,5,9
RGB-origin,img1225,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.8326260391494492,50,3,3
RGB-origin,img1227,0.88,0.8461538461538461,0.8627450980392156,0.8241567558993215,22,3,4
RGB-origin,img1240,0.9,0.75,0.8181818181818182,0.83553538431052,9,1,3
RGB-origin,img1250,0.6851851851851852,0.6727272727272727,0.6788990825688074,0.850707714066633,37,17,18
RGB-origin,img1255,0.8780487804878049,0.7659574468085106,0.8181818181818182,0.8820663781515196,36,5,11
RGB-origin,img1258,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8752213253595248,22,2,4
RGB-origin,img1259,0.0,0.0,0.0,0.0,0,0,2
RGB-origin,img1283,0.96875,0.9253731343283582,0.9465648854961832,0.8509335564364057,62,2,5
RGB-origin,img1284,0.9512195121951219,0.9069767441860465,0.9285714285714286,0.839883104513558,39,2,4
RGB-origin,img13,0.8148148148148148,0.7096774193548387,0.7586206896551724,0.8054192114019656,22,5,9
RGB-origin,img1300,0.9,0.8709677419354839,0.8852459016393444,0.827780639922035,27,3,4
RGB-origin,img1301,0.8837209302325582,0.7450980392156863,0.8085106382978724,0.7842180746917617,38,5,13
RGB-origin,img1305,0.8181818181818182,0.75,0.7826086956521738,0.8076841970522035,9,2,3
RGB-origin,img1316,0.9795918367346939,0.8421052631578947,0.9056603773584905,0.8199893727406867,48,1,9
RGB-origin,img1324,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.8493550212396944,28,2,6
RGB-origin,img1336,1.0,0.9230769230769231,0.9600000000000001,0.8657148417133603,24,0,2
RGB-origin,img135,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.8453306566848908,21,1,1
RGB-origin,img1350,1.0,0.9387755102040817,0.968421052631579,0.8723063031310497,46,0,3
RGB-origin,img1354,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.8617872563750031,4,2,3
RGB-origin,img1358,0.984375,0.9402985074626866,0.9618320610687023,0.8496755462749894,63,1,4
RGB-origin,img1366,0.6666666666666666,0.7368421052631579,0.7,0.8632923052014839,14,7,5
RGB-origin,img1367,1.0,0.7692307692307693,0.8695652173913044,0.8483086929194845,10,0,3
RGB-origin,img137,0.0,0.0,0.0,0.0,0,0,0
RGB-origin,img1370,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.8240228662031782,14,1,3
RGB-origin,img1372,0.9142857142857143,0.8205128205128205,0.8648648648648648,0.8279682775317612,32,3,7
RGB-origin,img1377,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.8792352079390398,64,1,1
RGB-origin,img1378,0.94,0.94,0.94,0.8888150731307383,47,3,3
RGB-origin,img1382,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8835062500573223,34,5,5
RGB-origin,img1383,0.9230769230769231,0.8,0.8571428571428571,0.8387361484684965,36,3,9
RGB-origin,img1386,1.0,1.0,1.0,0.6302359313869156,2,0,0
RGB-origin,img1388,0.9298245614035088,0.8548387096774194,0.8907563025210085,0.8412994200672017,53,4,9
RGB-origin,img1391,0.9333333333333333,0.8936170212765957,0.9130434782608695,0.8577012841251045,42,3,5
RGB-origin,img1392,0.9285714285714286,0.8666666666666667,0.896551724137931,0.814342716776658,52,4,8
RGB-origin,img14,0.8936170212765957,0.8571428571428571,0.875,0.837055337744636,42,5,7
RGB-origin,img1406,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8138028322526395,19,3,3
RGB-origin,img1419,0.9833333333333333,0.9516129032258065,0.9672131147540983,0.8799980580032534,59,1,3
RGB-origin,img1442,0.9583333333333334,0.8518518518518519,0.9019607843137256,0.8579979258677671,23,1,4
RGB-origin,img1459,0.9803921568627451,0.9259259259259259,0.9523809523809523,0.8486591089661115,50,1,4
RGB-origin,img146,0.9230769230769231,0.8571428571428571,0.888888888888889,0.873907532035947,12,1,2
RGB-origin,img1460,0.9508196721311475,0.8787878787878788,0.9133858267716536,0.8451619449611911,58,3,8
RGB-origin,img1464,0.896551724137931,0.8387096774193549,0.8666666666666666,0.8213372159873973,26,3,5
RGB-origin,img1467,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8235692461385987,30,3,3
RGB-origin,img148,0.8333333333333334,0.625,0.7142857142857143,0.8464926321069063,15,3,9
RGB-origin,img1484,0.9444444444444444,0.8947368421052632,0.918918918918919,0.8751825793070392,34,2,4
RGB-origin,img1485,0.9666666666666667,0.90625,0.9354838709677419,0.8359076130835388,29,1,3
RGB-origin,img1510,1.0,1.0,1.0,0.7033724441750748,1,0,0
RGB-origin,img1511,0.9795918367346939,0.9056603773584906,0.9411764705882353,0.791278011155066,48,1,5
RGB-origin,img1513,0.8055555555555556,0.7073170731707317,0.7532467532467532,0.8427973551752004,29,7,12
RGB-origin,img1516,1.0,0.9607843137254902,0.98,0.8197565466859147,49,0,2
RGB-origin,img1519,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.8180552836927615,15,3,6
RGB-origin,img1524,1.0,0.9655172413793104,0.9824561403508771,0.8077205134357256,28,0,1
RGB-origin,img1529,1.0,0.9487179487179487,0.9736842105263158,0.8408397971283277,37,0,2
RGB-origin,img153,0.9682539682539683,0.9242424242424242,0.9457364341085271,0.8694235640506921,61,2,5
RGB-origin,img1535,0.9354838709677419,0.8787878787878788,0.90625,0.878639224079636,29,2,4
RGB-origin,img1536,0.8571428571428571,0.782608695652174,0.8181818181818182,0.8700724802508515,18,3,5
RGB-origin,img1539,0.9743589743589743,0.8837209302325582,0.9268292682926831,0.8602763113221032,38,1,5
RGB-origin,img1545,0.9487179487179487,0.8809523809523809,0.9135802469135802,0.8793502411687146,37,2,5
RGB-origin,img1548,0.6296296296296297,0.6538461538461539,0.6415094339622641,0.7928097017469362,17,10,9
RGB-origin,img1553,0.6521739130434783,0.7142857142857143,0.6818181818181819,0.833067308263968,15,8,6
RGB-origin,img1561,0.875,0.6176470588235294,0.7241379310344829,0.8637999322269682,21,3,13
RGB-origin,img1563,0.9180327868852459,0.8235294117647058,0.868217054263566,0.8502481809428781,56,5,12
RGB-origin,img1568,0.95,0.7916666666666666,0.8636363636363635,0.8568447029930082,38,2,10
RGB-origin,img1569,0.9,0.8372093023255814,0.8674698795180723,0.8701436798080487,36,4,7
RGB-origin,img1576,0.9142857142857143,0.7111111111111111,0.8,0.8173012237597715,32,3,13
RGB-origin,img1583,0.8936170212765957,0.84,0.8659793814432989,0.8242334882404959,42,5,8
RGB-origin,img1584,0.9705882352941176,0.9166666666666666,0.9428571428571428,0.8208038062621464,33,1,3
RGB-origin,img1585,0.92,0.92,0.92,0.8331041576871732,23,2,2
